transaction_id,user_id,timestamp,amount,merchant_category,latitude,longitude,card_age_days_at_tx,is_fraud,attack_type
95adeb56-c5a7-4c8b-af08-70e2fb8f6d0a,user_00131,2026-06-28 12:57:00.000000,84.57,electronics,12.9961,77.5153,2822,0,none
e52fccd0-70dd-4037-8ef1-0b7865954d60,user_00141,2026-06-28 12:59:00.000000,74.73,clothing,41.8871,-87.668,606,0,none
199305f2-8e3a-4ae9-a583-cf6bcef76d2a,user_00454,2026-06-28 13:00:00.000000,16.76,pharmacy,34.0857,-118.2412,2445,0,none
09485c98-2e80-4122-81b3-72f14e5ca5a1,user_00161,2026-06-28 13:02:00.000000,41.28,entertainment,28.656,77.2432,1563,0,none
37765196-7b28-40b5-be3d-be88772cc820,user_00191,2026-06-28 13:03:00.000000,41.73,pharmacy,41.9165,-87.6491,2890,0,none
5c6e37e4-6e5d-460f-8ece-3a32af6c6d0e,user_00000,2026-06-28 13:04:00.000000,35.24,clothing,34.0423,-118.2392,601,0,none
ee5505f4-29a8-41a4-9d0c-1e85f8b68839,user_00027,2026-06-28 13:16:00.000000,33.78,streaming,28.6712,77.1545,1713,0,none
882cd370-06d3-48f9-9db1-98727172120f,user_00342,2026-06-28 13:17:00.000000,48.93,utilities,51.5587,-0.0659,2903,0,none
daa37f46-e623-4032-af86-a0abb4e9ceca,user_00342,2026-06-28 13:18:00.000000,24.84,entertainment,51.4417,-0.164,2903,0,none
dff9f689-002c-46e7-9cfe-99325bb905bf,user_00289,2026-06-28 13:21:00.000000,26.73,pharmacy,51.4835,-0.143,2230,0,none
f4ca3abf-f3e5-4cc8-ac2d-72239a89c2e9,user_00197,2026-06-28 13:28:00.000000,31.51,grocery,41.9964,-87.7266,1868,0,none
c48781b3-868e-43ff-a53e-b8094d90a823,user_00329,2026-06-28 13:30:00.000000,41.83,entertainment,19.0418,72.9169,1868,0,none
c83f0bb9-6ab9-4c62-b23b-a03eb6095547,user_00406,2026-06-28 13:31:00.000000,17.75,grocery,29.7108,-95.3584,2248,0,none
07625078-506e-4242-baea-a81d1d4e24d2,user_00402,2026-06-28 13:34:00.000000,35.69,pharmacy,29.8015,-95.3628,2787,0,none
f9c24bb3-57ed-4172-aa54-859cb76b2d46,user_00333,2026-06-28 13:38:00.000000,16.62,streaming,19.0591,72.7422,2013,0,none
96849f01-18cb-4b80-9a60-21acb4d36d96,user_00495,2026-06-28 13:40:00.000000,36.66,travel,29.7334,-95.3177,534,0,none
1c7b67ec-00fa-44dd-93d3-e65f92114132,user_00400,2026-06-28 13:41:00.000000,16.45,electronics,40.7165,-74.0374,1520,0,none
17fa1e25-0d4d-4293-b180-bdcab7102f7e,user_00487,2026-06-28 13:42:00.000000,8.43,pharmacy,41.8749,-87.6715,2628,0,none
1fd77de3-c4c1-4ff7-93e7-ccae133ecc91,user_00320,2026-06-28 13:43:00.000000,39.31,travel,13.0185,77.625,2865,0,none
e2024a09-64c4-42bf-bf42-c9391667ce23,user_00393,2026-06-28 13:44:00.000000,174.5,entertainment,40.7836,-74.057,2523,0,none
203967bd-fbe1-4964-afb6-98bce9e62751,user_00487,2026-06-28 13:44:00.000000,15.63,pharmacy,41.8139,-87.6416,2628,0,none
35dc4c71-3cc2-4bee-8a1f-cac068c4ff99,user_00351,2026-06-28 13:44:00.000000,50.84,electronics,28.7219,77.0487,2455,0,none
b73f0cf0-87f6-4ef5-b936-a6132bbbd687,user_00066,2026-06-28 13:47:00.000000,72.67,restaurant,51.4481,-0.1838,576,0,none
e6ea4c8d-da71-464f-8349-a121f6598243,user_00346,2026-06-28 13:47:00.000000,15.63,utilities,33.9783,-118.1865,1435,0,none
e8ceef66-1fc3-43a3-a2ca-0ad0fae8c2b6,user_00402,2026-06-28 13:48:00.000000,62.14,clothing,29.7936,-95.4038,2787,0,none
525ce12b-8b87-4c2e-bfd1-d241fa4fe0be,user_00367,2026-06-28 13:49:00.000000,31.14,clothing,12.9663,77.6917,2375,0,none
d2b944f8-e78d-4d45-ba86-49dbfbbe737a,user_00012,2026-06-28 13:50:00.000000,58.31,streaming,13.0225,77.6009,1114,0,none
bdf6ee87-122b-45b6-b8e6-9d83a4910926,user_00397,2026-06-28 13:51:00.000000,33.31,home_goods,13.0112,77.6145,2122,0,none
1c13ced9-ce5e-401f-bbea-27e6d05d68c4,user_00393,2026-06-28 14:00:00.000000,69.68,ride_share,40.7211,-74.068,2523,0,none
fb2e8d61-8382-4443-a206-4a92b8689ea1,user_00359,2026-06-28 14:05:00.000000,26.59,grocery,40.645,-74.0112,2100,0,none
46ca4438-9bbb-4954-9a66-3e3931e146fe,user_00111,2026-06-28 14:12:00.000000,14.21,home_goods,19.0645,72.9276,1455,0,none
4026827e-b441-4fd0-8b8c-7085f0258775,user_00090,2026-06-28 14:13:00.000000,61.76,ride_share,40.67,-74.0076,1014,0,none
149613f4-5fe6-4445-ae02-d646cf4c37ab,user_00147,2026-06-28 14:19:00.000000,15.13,travel,51.5249,-0.1028,435,0,none
7277fa8a-da8c-47c2-8657-35a0b03676d9,user_00231,2026-06-28 14:22:00.000000,34.52,clothing,34.0463,-118.2186,1712,0,none
d85a6bdf-571e-4c55-ad29-6d0a7ad38567,user_00172,2026-06-28 14:22:00.000000,18.94,electronics,28.7186,77.13,496,0,none
e8182dad-0945-4fcd-a8a2-d4d729294513,user_00474,2026-06-28 14:23:00.000000,113.42,utilities,40.7461,-74.011,1281,0,none
0fc0142a-a2ee-4555-a306-a67c24786407,user_00305,2026-06-28 14:25:00.000000,24.62,electronics,29.78,-95.2806,2687,0,none
7ad75c3e-d650-47a9-971b-005fe73a15e4,user_00439,2026-06-28 14:25:00.000000,33.66,gas_station,33.9872,-118.2091,2635,0,none
a3a5585b-23eb-4d9d-a571-895d77578c46,user_00029,2026-06-28 14:31:00.000000,22.91,electronics,13.0153,77.6215,1867,0,none
48df4b7e-21bb-43de-b566-6ad1ea3264e8,user_00090,2026-06-28 14:34:00.000000,37.15,ride_share,40.7381,-73.9373,1014,0,none
b3370c79-17c8-4943-86d6-baf5f826f497,user_00422,2026-06-28 14:35:00.000000,45.97,grocery,28.6674,77.058,796,0,none
ee7af232-8086-40b3-a15c-75aa4fb9acf3,user_00040,2026-06-28 14:37:00.000000,62.58,grocery,19.0872,72.8555,903,0,none
8da23e4e-d3cb-4a34-a896-7b7e696f9d0d,user_00309,2026-06-28 14:38:00.000000,33.8,pharmacy,28.6618,77.165,1036,0,none
5e749eb3-1e9a-43a0-8fcd-3e73bb72e992,user_00356,2026-06-28 14:44:00.000000,67.08,gas_station,19.1025,72.9455,1621,0,none
d9d3093f-d316-4077-8724-622331f8783c,user_00385,2026-06-28 14:45:00.000000,25.5,utilities,19.0513,72.9388,2515,0,none
1ea09ddf-0932-4e10-a589-3edba7adc027,user_00495,2026-06-28 14:57:00.000000,34.91,home_goods,29.7828,-95.3698,534,0,none
f64064f0-993d-45f7-ad28-afc7e220da54,user_00361,2026-06-28 14:58:00.000000,81.2,grocery,40.6843,-73.9895,1212,0,none
ac45e1da-0ac4-44e0-a96f-7c0854167739,user_00070,2026-06-28 14:58:00.000000,73.84,entertainment,12.9663,77.709,2872,0,none
23bd66db-f858-42dd-880e-543f91831bb7,user_00187,2026-06-28 15:01:00.000000,44.02,pharmacy,41.951,-87.6414,375,0,none
68d8150b-b468-4316-a4ca-b759729a3080,user_00372,2026-06-28 15:03:00.000000,108.91,restaurant,34.0899,-118.3449,897,0,none
88f9a60b-4e70-453d-8dfa-2beb599ca810,user_00450,2026-06-28 15:09:00.000000,14.44,electronics,51.4475,-0.1442,1225,0,none
a5f8d645-6d47-46e9-b2db-2bddbd482439,user_00315,2026-06-28 15:09:00.000000,42.61,grocery,28.6326,77.0315,1204,0,none
8939cfce-a8cd-4df8-b2b8-5f7118cbc20b,user_00254,2026-06-28 15:23:00.000000,15.82,ride_share,19.002,72.885,98,0,none
fbf3f2c1-b62f-4fc0-9883-fb6353e298b3,user_00335,2026-06-28 15:23:00.000000,51.01,home_goods,19.0066,72.7941,1379,0,none
651a1ecb-b261-4766-9bee-0abd176e39e7,user_00373,2026-06-28 15:24:00.000000,82.3,gas_station,51.5658,-0.1198,2017,0,none
bf330042-c4ac-4acf-a36d-632302e2e9f1,user_00018,2026-06-28 15:25:00.000000,26.51,entertainment,19.0244,72.8679,844,0,none
f227341b-73d5-4d16-b767-ef6e2f1001a7,user_00333,2026-06-28 15:28:00.000000,9.89,clothing,19.0993,72.9392,2013,0,none
d4fabd7c-9e93-4206-a4fa-7227a0a38d81,user_00493,2026-06-28 15:28:00.000000,23.85,ride_share,40.6751,-74.028,2843,0,none
06bf52dc-0451-4a87-9313-8204bc0cc3af,user_00358,2026-06-28 15:28:00.000000,21.36,gas_station,41.8454,-87.6466,1877,0,none
e9f496e1-ef4d-4be3-920e-b99705ad70c6,user_00274,2026-06-28 15:31:00.000000,18.24,entertainment,41.7759,-87.6059,2792,0,none
714f7e08-e68a-44db-80fb-f56cb75870f6,user_00074,2026-06-28 15:33:00.000000,5.53,ride_share,29.7778,-95.3754,2769,0,none
e64a75ca-c0a9-4629-a6b3-028608a35376,user_00221,2026-06-28 15:38:00.000000,13.02,streaming,28.7682,77.008,2812,0,none
ea7a5a21-3997-4221-809e-fa2333a81c72,user_00487,2026-06-28 15:43:00.000000,39.57,pharmacy,41.9151,-87.6094,2628,0,none
f896fca2-5112-4b43-96e5-58275e079d6a,user_00279,2026-06-28 15:46:00.000000,66.67,clothing,41.8068,-87.628,934,1,behavioral_mimicry
39dba7bb-e3a5-4523-baa1-0f139a7c5c5b,user_00140,2026-06-28 15:47:00.000000,36.58,pharmacy,13.0358,77.5475,1146,0,none
5cca03c4-307f-4078-8beb-c2d2ef425676,user_00261,2026-06-28 15:50:00.000000,66.28,entertainment,12.9781,77.5825,1252,0,none
536cb697-3f66-4559-a335-caad81924b22,user_00041,2026-06-28 15:51:00.000000,49.56,pharmacy,19.1016,72.8075,676,0,none
ee2c46ba-633f-41d1-9189-8a205ca37542,user_00198,2026-06-28 15:53:00.000000,31.03,pharmacy,29.7263,-95.3911,2366,0,none
ca02230a-491b-4099-ad27-dc6626c94259,user_00048,2026-06-28 15:57:00.000000,27.98,clothing,12.9579,77.521,193,0,none
e1d5470f-2610-41dd-98ef-4089f3126a17,user_00037,2026-06-28 15:58:00.000000,5.42,streaming,34.0515,-118.2892,2465,0,none
58203507-c723-49c5-a535-cd01471bd222,user_00155,2026-06-28 16:02:00.000000,28.02,entertainment,34.0615,-118.2126,2461,0,none
30ec72c7-d100-4911-a561-9bf8d9dd1041,user_00185,2026-06-28 16:06:00.000000,56.22,clothing,51.5429,-0.0432,399,0,none
6f5882ae-c7a2-4a53-855f-afb8897ed472,user_00022,2026-06-28 16:17:00.000000,25.31,travel,28.7285,77.0767,2691,0,none
92a4fd1e-0ddd-45de-8d67-b1ad1aa948cc,user_00083,2026-06-28 16:24:00.000000,26.58,home_goods,29.7673,-95.3449,525,0,none
2a833e45-f054-4836-bc8c-f61505692143,user_00258,2026-06-28 16:25:00.000000,55.99,entertainment,51.4087,-0.1689,2534,0,none
dfa27d4e-ba0c-4f11-895a-e864c2f86cd4,user_00105,2026-06-28 16:25:00.000000,55.44,utilities,29.5456,-95.4652,950,0,none
8f38bd0a-3758-41f3-a377-bf34e26ef708,user_00448,2026-06-28 16:26:00.000000,22.43,grocery,19.0802,72.9336,2281,0,none
2a5d17d5-163d-49ec-9774-476a58c88af3,user_00493,2026-06-28 16:27:00.000000,32.95,clothing,40.738,-74.0398,2843,0,none
99eb3077-5fd5-4529-a39e-352e360cc0ae,user_00193,2026-06-28 16:28:00.000000,8.71,restaurant,13.0039,77.6332,2776,0,none
571cf700-4ec3-41c5-b26a-fb534ff34a90,user_00232,2026-06-28 16:35:00.000000,23.81,restaurant,28.7202,77.1109,1938,0,none
2972ca8c-e547-4911-af1a-a45fe767f7e4,user_00454,2026-06-28 16:36:00.000000,15.35,travel,34.0628,-118.2266,2445,0,none
61454717-229b-4e69-9c73-029ec8b1c855,user_00499,2026-06-28 16:44:00.000000,28.02,restaurant,29.7401,-95.4236,2161,0,none
26311c43-1b70-41df-9c05-6dd5a63058f6,user_00437,2026-06-28 16:54:00.000000,19.86,gas_station,41.7814,-87.6373,1633,0,none
90bf13e3-1a4f-44a0-8601-880ace7ad2d4,user_00037,2026-06-28 16:54:00.000000,6.87,home_goods,34.1027,-118.3237,2465,0,none
17663c00-5a04-4d89-868b-ad86b3878fb8,user_00110,2026-06-28 17:01:00.000000,17.87,travel,19.166,72.7954,1841,0,none
1c5c374e-f57f-49c5-ac79-b3d51a6a40cf,user_00453,2026-06-28 17:02:00.000000,31.18,clothing,19.1097,72.9039,2882,0,none
348447db-a29f-4816-a364-be4b611bbfff,user_00482,2026-06-28 17:03:00.000000,8.89,clothing,51.4858,-0.094,1404,0,none
51b15c3a-87ca-4ade-bc70-ea362c1ed05b,user_00254,2026-06-28 17:04:00.000000,3.95,clothing,19.1021,72.8638,98,0,none
0a0c7e49-2764-4ac1-baf7-e5e1a984eb18,user_00149,2026-06-28 17:09:00.000000,50.5,grocery,34.0997,-118.2105,807,0,none
3734327b-a8b3-4767-9283-45b001b483cd,user_00221,2026-06-28 17:10:00.000000,13.4,pharmacy,28.7953,77.1516,2812,0,none
345b1d44-c34b-4452-8478-e10f26c6ce4e,user_00349,2026-06-28 17:11:00.000000,37.29,entertainment,34.0472,-118.2212,685,0,none
cb880551-8ac4-477f-86ed-0bf0b7e3d610,user_00264,2026-06-28 17:14:00.000000,33.32,clothing,41.8907,-87.6208,1080,0,none
d3feb95b-7d22-4dc1-8518-dbd533540563,user_00272,2026-06-28 17:17:00.000000,53.56,travel,12.9571,77.6501,579,0,none
4efc9603-0c63-400b-831b-f49e5988fe82,user_00055,2026-06-28 17:24:00.000000,66.96,restaurant,18.9624,72.7983,1809,0,none
f546d766-fd56-4bba-a225-6a45eb0b3f79,user_00077,2026-06-28 17:27:00.000000,32.2,pharmacy,41.8417,-87.6714,1892,0,none
aa928af8-41f3-42ff-a529-419cd6e74259,user_00005,2026-06-28 17:27:00.000000,26.03,grocery,34.0648,-118.2681,541,0,none
a8603a4a-45dc-44c1-b5ef-f6409349113b,user_00454,2026-06-28 17:28:00.000000,12.57,utilities,34.0091,-118.201,2445,0,none
71f2136b-3bb5-4127-ba88-56590d34a6d7,user_00013,2026-06-28 17:31:00.000000,10.48,utilities,41.8858,-87.6646,2424,0,none
86bdaf9b-e469-40ed-a4b9-e1470ef62019,user_00263,2026-06-28 17:32:00.000000,24.54,home_goods,19.0921,72.9509,1443,0,none
61d94d52-e6ff-4d5d-a124-d988f3c98ef1,user_00239,2026-06-28 17:32:00.000000,53.03,grocery,19.0928,72.9027,2598,0,none
a78fac98-032e-4115-8d5c-7de5b6c394db,user_00258,2026-06-28 17:33:00.000000,34.32,streaming,51.4377,-0.0751,2534,0,none
25e5953d-ece2-4cf4-b82b-0fc36a4fccbe,user_00264,2026-06-28 17:34:00.000000,49.38,ride_share,41.9292,-87.6162,1080,0,none
24619dd0-84ef-49fe-bad0-b5d1f44dd1a7,user_00124,2026-06-28 17:38:00.000000,48.14,restaurant,51.5312,-0.1438,2447,0,none
080559cf-71e6-4fb6-b8b1-7215a16af005,user_00037,2026-06-28 17:39:00.000000,6.22,home_goods,34.1462,-118.2511,2465,0,none
856fb5c0-9240-4f1d-b8ec-b6def26a577d,user_00359,2026-06-28 17:39:00.000000,15.83,gas_station,40.6877,-74.0938,2100,0,none
f82ab9b9-a07f-4b9a-a57e-43c6dbbfd863,user_00188,2026-06-28 17:46:00.000000,37.06,electronics,41.8996,-87.6115,2171,0,none
2324995a-d437-4236-a411-5b30f28ebfd3,user_00453,2026-06-28 17:47:00.000000,76.11,ride_share,19.1118,72.8595,2882,0,none
ac11507a-69d5-43c4-a733-6ea52bfd42a9,user_00326,2026-06-28 17:47:00.000000,73.93,travel,28.7624,77.0887,1239,0,none
0e474f13-0b61-4ae0-8199-2ca3dcdab916,user_00035,2026-06-28 17:49:00.000000,17.07,ride_share,40.6941,-74.0387,2205,0,none
90aa3ba1-c421-4eec-af24-3bcb0b30f2cd,user_00430,2026-06-28 17:51:00.000000,9.13,pharmacy,13.0622,77.5859,2046,0,none
b4f46863-6ae5-418f-b330-a8d6665898a8,user_00357,2026-06-28 17:52:00.000000,20.45,gas_station,28.724,76.9773,2633,0,none
eb0c2afb-f2d8-43f1-90e0-4dfd1eec29dc,user_00172,2026-06-28 17:53:00.000000,35.03,entertainment,28.7719,77.1344,496,0,none
f1019200-4002-4d5c-8ba1-5044de9fccbd,user_00178,2026-06-28 17:58:00.000000,36.86,grocery,28.6648,77.118,2561,0,none
7cc1679f-025b-43e5-8d7a-51a2723687d7,user_00276,2026-06-28 17:59:00.000000,21.82,utilities,34.0889,-118.2111,1046,0,none
3a2b6adf-c023-4918-ab84-69adb4c013c3,user_00445,2026-06-28 17:59:00.000000,38.66,travel,41.9023,-87.6669,2543,0,none
3af39755-43fa-4785-8f06-7530022b92fd,user_00361,2026-06-28 18:00:00.000000,43.45,entertainment,40.8247,-73.9797,1212,0,none
5db23d78-247e-4fa0-9b6f-840cdc2c45eb,user_00047,2026-06-28 18:00:00.000000,98.7,restaurant,28.6547,77.078,177,0,none
339e4311-03ec-4eef-a6ed-065878124a31,user_00101,2026-06-28 18:03:00.000000,21.41,ride_share,28.7332,77.176,276,0,none
e9a9f6e3-5bf1-443a-bd5c-eb0618b65ca2,user_00329,2026-06-28 18:03:00.000000,66.76,gas_station,19.0504,72.8546,1868,0,none
aa74bed0-f84c-47c6-b86a-f479d1f929ce,user_00265,2026-06-28 18:04:00.000000,16.09,clothing,51.6337,-0.1036,1142,0,none
47756036-96fc-4be9-9a98-e5e63e6e72d7,user_00192,2026-06-28 18:05:00.000000,43.95,clothing,28.764,77.0797,2665,0,none
fc0b94f7-6af5-4864-8c67-5e600fa662f9,user_00032,2026-06-28 18:07:00.000000,65.83,electronics,41.8658,-87.7449,38,0,none
9ff294b4-2540-42e7-adc4-f8db0324226b,user_00455,2026-06-28 18:07:00.000000,18.71,entertainment,29.7797,-95.3456,2844,0,none
5c894974-91c8-458d-93d5-5591b4a13bb4,user_00249,2026-06-28 18:08:00.000000,41.32,electronics,12.9737,77.6754,1212,0,none
fc293553-0755-452b-afbf-965ac2bb8c3c,user_00271,2026-06-28 18:13:00.000000,12.8,home_goods,28.7523,77.1015,469,0,none
4f7f0d30-75da-4d1b-8b66-7dbb91d6cad2,user_00048,2026-06-28 18:19:00.000000,59.32,clothing,12.9804,77.5898,193,0,none
8ce04538-7c2a-427f-a021-9ae91f07c32d,user_00315,2026-06-28 18:20:00.000000,26.8,grocery,28.7214,77.1095,1204,0,none
3eb6e1d4-8933-4596-b3f8-a65c11d98a1c,user_00323,2026-06-28 18:23:00.000000,125.85,travel,29.7675,-95.4175,2996,0,none
5551bf33-c018-4af1-9de9-7beaaa4194ea,user_00034,2026-06-28 18:23:00.000000,42.52,grocery,19.0748,72.9457,1314,0,none
21cb4bdb-f86c-43cd-8033-be4f909be4f7,user_00326,2026-06-28 18:24:00.000000,66.88,streaming,28.7929,77.1066,1239,0,none
4a9e2943-d02c-414a-96a2-1221fc7ad6dc,user_00200,2026-06-28 18:26:00.000000,51.52,ride_share,41.8631,-87.575,2143,0,none
a6218c47-4f2b-4188-af9b-79be846c7a50,user_00350,2026-06-28 18:28:00.000000,34.76,travel,12.9244,77.5905,1800,0,none
3f3c24d6-4c3f-4429-9a78-e4296798a25b,user_00394,2026-06-28 18:28:00.000000,31.55,grocery,40.6834,-73.9377,592,0,none
a26930f2-3f3e-4cae-933d-f835ee7112c9,user_00237,2026-06-28 18:28:00.000000,51.24,home_goods,34.0078,-118.2335,2587,0,none
12b08230-1a20-43ae-a42f-b9156a5765a8,user_00377,2026-06-28 18:30:00.000000,38.26,streaming,41.937,-87.6954,2894,0,none
c7634cbc-8387-4d8e-b044-b79cfd69b7e6,user_00159,2026-06-28 18:32:00.000000,45.62,restaurant,28.7478,77.1064,2904,0,none
86efa7f7-ad36-42e0-bf0d-ee95c6c0159c,user_00483,2026-06-28 18:33:00.000000,104.62,electronics,34.085,-118.2052,1387,0,none
25504374-2c52-40a7-9077-b330bf1950a3,user_00310,2026-06-28 18:35:00.000000,10.14,utilities,51.4884,-0.1264,1472,0,none
6d8718eb-bfad-47af-a5cf-73bed2f7fba0,user_00105,2026-06-28 18:52:00.000000,29.53,electronics,29.7454,-95.4316,950,0,none
84719c0f-f3a4-46c1-99d7-7eb5b21fc3eb,user_00076,2026-06-28 18:53:00.000000,42.61,gas_station,40.7493,-73.9678,1921,0,none
144db5bf-9745-41ba-816b-1e4a0619d81d,user_00384,2026-06-28 18:57:00.000000,36.2,ride_share,13.0019,77.5981,2491,0,none
d25116d7-2754-42d6-b023-00359f8ff002,user_00210,2026-06-28 18:57:00.000000,55.42,grocery,34.0234,-118.2485,1614,0,none
7b8c12b6-35fd-4295-87ed-64e1067c2764,user_00014,2026-06-28 19:00:00.000000,14.46,travel,28.7543,77.0295,222,0,none
66ab31ad-5671-4a43-be9c-d779b2b5389c,user_00124,2026-06-28 19:02:00.000000,91.09,restaurant,51.5673,-0.0698,2447,0,none
db3f6292-3a4e-4758-ace0-7a0cce36ae03,user_00189,2026-06-28 19:06:00.000000,14.99,streaming,41.8611,-87.6735,2478,0,none
7bd69438-538f-4620-afa6-8574f5f70c3a,user_00162,2026-06-28 19:15:00.000000,147.87,streaming,41.9155,-87.6258,1556,0,none
61504214-0943-4d2c-885f-98d7dab8392b,user_00091,2026-06-28 19:21:00.000000,59.44,electronics,51.5423,-0.1397,1026,0,none
438a5d26-231b-4ce5-be7f-e2b7c3643aa4,user_00427,2026-06-28 19:21:00.000000,66.8,grocery,40.6711,-74.0039,1962,0,none
813d9d51-31cd-4bd8-8e4c-248f1f4ebef7,user_00067,2026-06-28 19:23:00.000000,74.98,travel,51.4466,-0.1695,681,0,none
509e49ce-e4c4-493d-906f-ab510e4247b0,user_00186,2026-06-28 19:23:00.000000,69.7,grocery,28.6468,77.026,1978,0,none
68d68a30-0a96-4ea6-9879-baf97297bd80,user_00162,2026-06-28 19:30:00.000000,104.01,streaming,41.9111,-87.5415,1556,0,none
d34b5a4c-823f-47de-862f-063928431253,user_00091,2026-06-28 19:31:00.000000,100.1,ride_share,51.5018,-0.0802,1026,0,none
68b22e9c-3f69-40f8-9eb2-6a911156e3f1,user_00373,2026-06-28 19:32:00.000000,74.97,gas_station,51.4955,-0.1976,2017,0,none
04467301-541d-4675-b0d2-d0a0b9471f22,user_00199,2026-06-28 19:34:00.000000,7.55,streaming,51.5168,-0.0982,847,0,none
d7dd85dd-104e-4fa8-bf32-353ce12d5c71,user_00268,2026-06-28 19:34:00.000000,56.43,grocery,33.9857,-118.2663,1978,0,none
1aa39801-1c9d-4945-bdd5-533413125e48,user_00098,2026-06-28 19:37:00.000000,33.09,restaurant,41.8883,-87.6582,297,0,none
83362468-515f-41de-976d-7173ed99ae50,user_00395,2026-06-28 19:38:00.000000,65.2,ride_share,40.6643,-74.0195,2982,0,none
df788ba6-80da-4469-bf0a-7111ed971ad6,user_00242,2026-06-28 19:43:00.000000,26.48,entertainment,41.8431,-87.6729,1547,0,none
6d89574c-bb07-41e6-b3ba-818e6e2ebc25,user_00016,2026-06-28 19:45:00.000000,15.24,clothing,51.5472,-0.1525,2655,0,none
bb5a9879-247e-4e15-8dd2-c48a1a298972,user_00420,2026-06-28 19:48:00.000000,31.71,restaurant,33.9946,-118.1949,557,0,none
8ada18ee-63a3-420a-96db-3069fb725e7e,user_00392,2026-06-28 19:52:00.000000,9.76,pharmacy,12.9494,77.5523,1007,0,none
d7fed983-7001-43ec-b76f-cfd863a41937,user_00255,2026-06-28 19:54:00.000000,25.2,clothing,12.8962,77.64,1973,0,none
738895b0-4c12-4d81-b4bc-e2b489e66c7d,user_00269,2026-06-28 19:57:00.000000,16.68,grocery,51.5411,-0.1314,396,0,none
7d5e4f7d-61f9-4fbc-b12b-6b50b42e6195,user_00410,2026-06-28 20:00:00.000000,34.68,gas_station,13.0168,77.5934,1645,0,none
60432697-2a46-4bd6-942a-10ce7794e22a,user_00312,2026-06-28 20:04:00.000000,58.27,grocery,40.7535,-74.0482,56,0,none
3fcf3b15-e9d5-40a3-adba-4e7d0aa60338,user_00340,2026-06-28 20:06:00.000000,10.35,ride_share,51.4849,-0.1164,1270,0,none
b9c91f43-e0c2-42fb-ba35-1d0292155158,user_00466,2026-06-28 20:11:00.000000,35.01,entertainment,34.0327,-118.2242,2145,0,none
4a9eafa0-6264-455b-ab18-16fab857635a,user_00121,2026-06-28 20:13:00.000000,11.96,grocery,12.9445,77.5832,2236,0,none
a2ba6787-48dc-4b82-a4cf-4ab78735ac79,user_00392,2026-06-28 20:20:00.000000,8.8,clothing,12.9539,77.536,1007,0,none
5bcd6d12-f4a0-47fb-9b4b-7f8a0dcdadee,user_00118,2026-06-28 20:23:00.000000,24.59,gas_station,51.6072,-0.1739,2965,0,none
4529363e-a212-488b-87b4-4ed365331da0,user_00199,2026-06-28 20:25:00.000000,17.82,clothing,51.469,-0.0658,847,0,none
7e8391e6-7262-4ab2-8207-6a3cf5d5726f,user_00397,2026-06-28 20:28:00.000000,45.97,entertainment,12.9875,77.6116,2122,0,none
66310935-d928-4e56-8af6-0b78635fdd1f,user_00129,2026-06-28 20:29:00.000000,28.03,entertainment,19.0901,72.8732,2625,0,none
bb28b499-4007-472c-b3b3-755c813c082d,user_00441,2026-06-28 20:31:00.000000,15.93,ride_share,12.9471,77.6151,1748,0,none
40b23262-9cde-4413-a4ee-01a58c7a5d38,user_00285,2026-06-28 20:34:00.000000,9.09,clothing,51.5233,-0.1401,119,0,none
ade4b981-3df0-4a26-a4ff-1fd940200ec6,user_00407,2026-06-28 20:36:00.000000,61.2,pharmacy,13.0513,77.6115,1289,0,none
971c7163-2395-4914-9bf7-7b4d2767b8c1,user_00436,2026-06-28 20:38:00.000000,123.21,entertainment,28.7065,77.0325,2442,0,none
2a2404a2-405a-47eb-8047-bb8943063bdb,user_00319,2026-06-28 20:44:00.000000,34.03,home_goods,28.6804,77.1374,1807,0,none
2a2bee5e-1d8c-4246-875b-508609673960,user_00162,2026-06-28 20:46:00.000000,85.71,grocery,41.9246,-87.628,1556,0,none
5afeda5f-b48e-4a6b-922d-4cc3c632515c,user_00267,2026-06-28 20:49:00.000000,8.41,grocery,29.6977,-95.3502,1964,0,none
1e43b6b7-65e7-4697-876a-573556a34ba8,user_00274,2026-06-28 20:52:00.000000,7.43,clothing,41.8238,-87.6778,2792,0,none
2ce4641f-067b-45bc-8334-48444f151225,user_00193,2026-06-28 20:56:00.000000,20.09,entertainment,12.8827,77.5345,2776,0,none
18b0e5ba-1d78-4844-a695-a507e9b56fa5,user_00098,2026-06-28 21:01:00.000000,26.86,clothing,41.855,-87.6452,297,0,none
209a8aea-bfc2-4097-adee-0773b4b4715e,user_00216,2026-06-28 21:06:00.000000,29.8,streaming,12.8982,77.5235,1613,0,none
7b247fd6-2899-4d63-ad89-41d992a60146,user_00410,2026-06-28 21:08:00.000000,86.07,gas_station,12.9723,77.5939,1645,0,none
f0ddd915-95be-460b-acf5-2e04f982d1a3,user_00147,2026-06-28 21:15:00.000000,8.99,home_goods,51.4568,-0.1905,435,0,none
8a996f7c-8686-49fc-872b-cb7142c9543a,user_00274,2026-06-28 21:21:00.000000,19.2,pharmacy,41.9477,-87.6273,2792,0,none
3bffdd6c-e6e5-415a-bb7b-3f44f42b64f1,user_00490,2026-06-28 21:22:00.000000,22.64,travel,28.7602,77.1326,1558,0,none
97233396-308f-4d6a-b2f6-4970c7618dd3,user_00311,2026-06-28 21:30:00.000000,75.43,travel,41.8932,-87.6778,2250,0,none
