user_id,home_city,home_lat,home_lon,preferred_categories,avg_spend,active_hour_center,card_age_days
user_00218,Delhi,28.7041,77.1025,"['streaming', 'home_goods', 'gas_station']",24.748920485167158,16,1233
user_00219,Bengaluru,12.9716,77.5946,"['restaurant', 'pharmacy', 'clothing']",34.78285119712417,12,1856
user_00220,Delhi,28.7041,77.1025,"['entertainment', 'ride_share', 'pharmacy', 'utilities']",132.79348007337913,8,1474
user_00221,Delhi,28.7041,77.1025,"['utilities', 'grocery', 'restaurant', 'streaming', 'pharmacy']",10.801023351880286,16,2812
user_00222,Chicago,41.8781,-87.6298,"['gas_station', 'home_goods', 'ride_share']",49.98665722044254,8,547
user_00223,Los Angeles,34.0522,-118.2437,"['utilities', 'pharmacy', 'entertainment', 'streaming']",12.583299235808868,17,162
user_00224,Chicago,41.8781,-87.6298,"['pharmacy', 'entertainment', 'ride_share', 'restaurant', 'gas_station', 'clothing']",24.949178118841004,13,1660
user_00225,Bengaluru,12.9716,77.5946,"['electronics', 'restaurant', 'grocery', 'gas_station', 'ride_share']",63.648156288419656,16,1615
user_00226,Los Angeles,34.0522,-118.2437,"['clothing', 'ride_share', 'electronics', 'entertainment', 'utilities']",34.41759827939129,11,532
user_00227,Chicago,41.8781,-87.6298,"['ride_share', 'gas_station', 'entertainment']",17.34584737287321,9,2823
user_00228,Bengaluru,12.9716,77.5946,"['entertainment', 'restaurant', 'travel', 'home_goods', 'clothing']",21.5595262975775,22,1258
user_00229,Chicago,41.8781,-87.6298,"['pharmacy', 'travel', 'electronics', 'restaurant']",49.787236169419906,11,598
user_00230,Houston,29.7604,-95.3698,"['grocery', 'pharmacy', 'travel', 'utilities', 'ride_share', 'streaming']",21.365554468976963,16,561
user_00231,Los Angeles,34.0522,-118.2437,"['clothing', 'streaming', 'ride_share']",37.70810860731423,16,1712
user_00232,Delhi,28.7041,77.1025,"['gas_station', 'pharmacy', 'restaurant']",34.03342411532152,15,1938
user_00233,Bengaluru,12.9716,77.5946,"['travel', 'utilities', 'home_goods', 'gas_station']",22.399525854709786,20,558
user_00234,Delhi,28.7041,77.1025,"['restaurant', 'travel', 'gas_station']",119.86504124563265,12,704
user_00235,Chicago,41.8781,-87.6298,"['entertainment', 'electronics', 'pharmacy', 'travel', 'clothing']",48.44123497929718,21,353
user_00236,Mumbai,19.076,72.8777,"['utilities', 'travel', 'clothing', 'gas_station']",9.824845652919722,18,1270
user_00237,Los Angeles,34.0522,-118.2437,"['home_goods', 'entertainment', 'gas_station', 'utilities']",37.035339886435466,18,2587
user_00238,Bengaluru,12.9716,77.5946,"['grocery', 'restaurant', 'entertainment']",22.263044826214063,18,2392
user_00239,Mumbai,19.076,72.8777,"['home_goods', 'streaming', 'entertainment', 'grocery']",55.227443847110706,15,2598
user_00240,Mumbai,19.076,72.8777,"['ride_share', 'electronics', 'streaming', 'clothing', 'entertainment']",20.583454159921256,9,2850
user_00241,New York,40.7128,-74.006,"['ride_share', 'streaming', 'entertainment', 'home_goods']",30.912422789089703,11,1423
user_00242,Chicago,41.8781,-87.6298,"['entertainment', 'pharmacy', 'utilities', 'streaming', 'gas_station']",44.83514719284106,20,1547
user_00243,Los Angeles,34.0522,-118.2437,"['electronics', 'ride_share', 'restaurant', 'clothing', 'utilities']",55.67065213927121,11,607
user_00244,Los Angeles,34.0522,-118.2437,"['clothing', 'streaming', 'home_goods']",16.116154527998514,14,1046
user_00245,Chicago,41.8781,-87.6298,"['home_goods', 'pharmacy', 'electronics', 'gas_station', 'ride_share']",27.09364662439008,16,1942
user_00246,London,51.5074,-0.1278,"['ride_share', 'grocery', 'restaurant', 'streaming', 'entertainment']",24.904109083846127,11,911
user_00247,Bengaluru,12.9716,77.5946,"['grocery', 'clothing', 'ride_share']",22.376302179988013,17,2709
user_00248,London,51.5074,-0.1278,"['travel', 'grocery', 'restaurant', 'streaming', 'gas_station']",95.5139723551582,22,1113
user_00249,Bengaluru,12.9716,77.5946,"['pharmacy', 'grocery', 'streaming', 'utilities', 'electronics', 'gas_station']",42.224010421543404,16,1212
user_00250,Los Angeles,34.0522,-118.2437,"['travel', 'ride_share', 'entertainment', 'clothing', 'restaurant', 'utilities']",15.540812490659508,9,1643
user_00251,Bengaluru,12.9716,77.5946,"['travel', 'pharmacy', 'gas_station', 'electronics', 'streaming']",57.438635442440614,16,194
user_00252,New York,40.7128,-74.006,"['gas_station', 'pharmacy', 'ride_share']",118.30827504591396,16,1901
user_00253,Chicago,41.8781,-87.6298,"['pharmacy', 'home_goods', 'entertainment', 'gas_station']",61.52718787119598,14,2555
user_00254,Mumbai,19.076,72.8777,"['travel', 'entertainment', 'utilities', 'ride_share', 'clothing']",13.308168510574145,15,98
user_00255,Bengaluru,12.9716,77.5946,"['utilities', 'restaurant', 'streaming', 'clothing', 'grocery']",24.765698141135132,17,1973
user_00256,Mumbai,19.076,72.8777,"['entertainment', 'grocery', 'home_goods', 'ride_share']",70.82037129806757,10,2177
user_00257,Delhi,28.7041,77.1025,"['utilities', 'electronics', 'grocery', 'restaurant']",21.658507223792874,11,107
user_00258,London,51.5074,-0.1278,"['streaming', 'gas_station', 'entertainment', 'electronics', 'home_goods']",43.2194945800201,16,2534
user_00259,London,51.5074,-0.1278,"['entertainment', 'gas_station', 'travel']",52.70869497930598,11,2327
user_00260,Bengaluru,12.9716,77.5946,"['travel', 'streaming', 'pharmacy', 'gas_station', 'ride_share', 'clothing']",18.98865540803221,13,2267
user_00261,Bengaluru,12.9716,77.5946,"['home_goods', 'ride_share', 'electronics', 'entertainment', 'clothing']",31.953597949553785,16,1252
user_00262,Houston,29.7604,-95.3698,"['clothing', 'electronics', 'ride_share', 'pharmacy', 'home_goods']",4.73622116867684,13,2325
user_00263,Mumbai,19.076,72.8777,"['restaurant', 'home_goods', 'travel', 'streaming', 'utilities']",17.910146846963094,21,1443
user_00264,Chicago,41.8781,-87.6298,"['grocery', 'clothing', 'restaurant', 'pharmacy', 'ride_share']",28.458847862979653,18,1080
user_00265,London,51.5074,-0.1278,"['electronics', 'travel', 'clothing', 'utilities']",15.663451848427238,19,1142
user_00266,Chicago,41.8781,-87.6298,"['home_goods', 'entertainment', 'electronics']",88.18587319778841,11,237
user_00267,Houston,29.7604,-95.3698,"['grocery', 'restaurant', 'streaming', 'pharmacy']",14.040067035908448,19,1964
user_00268,Los Angeles,34.0522,-118.2437,"['grocery', 'travel', 'gas_station', 'streaming']",25.431112041283882,18,1978
user_00269,London,51.5074,-0.1278,"['clothing', 'pharmacy', 'entertainment', 'grocery']",35.81777742861045,22,396
user_00270,Houston,29.7604,-95.3698,"['gas_station', 'streaming', 'entertainment']",78.63083878498574,22,178
user_00271,Delhi,28.7041,77.1025,"['gas_station', 'clothing', 'grocery', 'home_goods', 'utilities', 'ride_share']",13.991957626356054,17,469
user_00272,Bengaluru,12.9716,77.5946,"['ride_share', 'utilities', 'travel', 'home_goods', 'entertainment']",66.5463203161033,22,579
user_00273,London,51.5074,-0.1278,"['electronics', 'restaurant', 'pharmacy', 'gas_station', 'ride_share']",33.319400888899075,18,1083
user_00274,Chicago,41.8781,-87.6298,"['entertainment', 'pharmacy', 'clothing']",18.376906767429503,17,2792
user_00275,Houston,29.7604,-95.3698,"['home_goods', 'utilities', 'streaming', 'entertainment']",43.696241195009364,16,1373
user_00276,Los Angeles,34.0522,-118.2437,"['utilities', 'restaurant', 'gas_station', 'home_goods', 'ride_share', 'travel']",37.316508555069476,22,1046
user_00277,New York,40.7128,-74.006,"['streaming', 'electronics', 'ride_share', 'clothing', 'pharmacy']",23.100860633719993,12,2415
user_00278,New York,40.7128,-74.006,"['utilities', 'pharmacy', 'electronics', 'grocery', 'restaurant']",34.531821146138405,15,1286
user_00279,Chicago,41.8781,-87.6298,"['utilities', 'travel', 'clothing', 'restaurant', 'home_goods', 'gas_station']",26.280095876619402,17,934
user_00280,Houston,29.7604,-95.3698,"['ride_share', 'gas_station', 'entertainment', 'pharmacy']",35.449544618344,14,2905
user_00281,London,51.5074,-0.1278,"['electronics', 'utilities', 'home_goods', 'restaurant']",49.268178430956965,16,1859
user_00282,Bengaluru,12.9716,77.5946,"['home_goods', 'restaurant', 'grocery']",85.76492211044274,21,2273
user_00283,Houston,29.7604,-95.3698,"['gas_station', 'pharmacy', 'travel', 'ride_share']",15.757409525402492,9,2816
user_00284,Houston,29.7604,-95.3698,"['restaurant', 'travel', 'ride_share', 'grocery', 'home_goods', 'entertainment']",119.08291614369368,16,1731
user_00285,London,51.5074,-0.1278,"['travel', 'ride_share', 'clothing']",10.26507462492841,19,119
user_00286,Delhi,28.7041,77.1025,"['grocery', 'electronics', 'home_goods', 'restaurant', 'entertainment']",30.232845810423505,14,1441
user_00287,Los Angeles,34.0522,-118.2437,"['restaurant', 'ride_share', 'grocery']",47.13379802770026,12,1704
user_00288,Chicago,41.8781,-87.6298,"['utilities', 'entertainment', 'streaming', 'pharmacy']",39.19680038529633,22,1596
user_00289,London,51.5074,-0.1278,"['streaming', 'restaurant', 'travel', 'gas_station', 'pharmacy', 'grocery']",22.791331997056464,10,2230
user_00290,Delhi,28.7041,77.1025,"['entertainment', 'electronics', 'grocery', 'home_goods']",29.227985264902276,12,1926
user_00291,Delhi,28.7041,77.1025,"['electronics', 'entertainment', 'ride_share', 'pharmacy', 'gas_station', 'home_goods']",24.635769688471846,11,2999
user_00292,Los Angeles,34.0522,-118.2437,"['utilities', 'streaming', 'home_goods']",23.251767388024597,20,94
user_00293,Houston,29.7604,-95.3698,"['restaurant', 'entertainment', 'home_goods', 'grocery']",55.133706272512505,15,2478
user_00294,New York,40.7128,-74.006,"['entertainment', 'grocery', 'streaming', 'ride_share']",41.02613454577053,11,2240
user_00295,Houston,29.7604,-95.3698,"['gas_station', 'travel', 'clothing']",21.851165101510972,11,2389
user_00296,Bengaluru,12.9716,77.5946,"['electronics', 'clothing', 'gas_station', 'travel', 'entertainment']",56.812701873479156,14,1260
user_00297,Mumbai,19.076,72.8777,"['travel', 'home_goods', 'gas_station']",39.82041468325566,18,2810
user_00298,Delhi,28.7041,77.1025,"['grocery', 'pharmacy', 'streaming', 'travel', 'utilities', 'ride_share']",53.93163744505008,14,1702
user_00299,Chicago,41.8781,-87.6298,"['streaming', 'gas_station', 'travel', 'ride_share', 'electronics']",48.3167023463452,21,953
user_00300,Mumbai,19.076,72.8777,"['ride_share', 'grocery', 'travel', 'streaming']",20.137887548782192,14,2312
user_00301,Chicago,41.8781,-87.6298,"['electronics', 'clothing', 'entertainment', 'pharmacy', 'restaurant', 'home_goods']",23.662496671783877,21,1549
user_00302,Los Angeles,34.0522,-118.2437,"['grocery', 'clothing', 'streaming', 'entertainment']",51.85110070414117,21,328
user_00303,Houston,29.7604,-95.3698,"['ride_share', 'electronics', 'pharmacy', 'clothing']",47.761609069897744,22,92
user_00304,Houston,29.7604,-95.3698,"['entertainment', 'restaurant', 'ride_share', 'electronics']",32.7027457942632,19,2505
user_00305,Houston,29.7604,-95.3698,"['electronics', 'travel', 'pharmacy', 'clothing', 'streaming', 'entertainment']",35.530675785333095,16,2687
user_00306,Bengaluru,12.9716,77.5946,"['clothing', 'pharmacy', 'travel', 'ride_share', 'home_goods']",71.27879924936627,9,2989
user_00307,London,51.5074,-0.1278,"['electronics', 'pharmacy', 'utilities', 'streaming', 'grocery']",23.22100290341349,17,936
user_00308,Chicago,41.8781,-87.6298,"['clothing', 'travel', 'home_goods']",45.98238685464359,17,2979
user_00309,Delhi,28.7041,77.1025,"['gas_station', 'electronics', 'pharmacy', 'utilities', 'streaming']",29.332156583671445,17,1036
user_00310,London,51.5074,-0.1278,"['clothing', 'ride_share', 'utilities', 'home_goods', 'gas_station']",29.06083170682133,19,1472
user_00311,Chicago,41.8781,-87.6298,"['entertainment', 'travel', 'ride_share', 'gas_station']",64.0245184766188,22,2250
user_00312,New York,40.7128,-74.006,"['restaurant', 'utilities', 'grocery']",54.33941342430938,20,56
user_00313,Delhi,28.7041,77.1025,"['utilities', 'electronics', 'restaurant', 'gas_station']",53.95259451228653,8,925
user_00314,London,51.5074,-0.1278,"['grocery', 'home_goods', 'utilities', 'ride_share', 'travel']",72.47830562279982,8,57
user_00315,Delhi,28.7041,77.1025,"['grocery', 'travel', 'clothing']",33.53542373175348,16,1204
user_00316,New York,40.7128,-74.006,"['gas_station', 'restaurant', 'utilities', 'travel', 'entertainment', 'home_goods']",49.85764191118663,11,2568
user_00317,Mumbai,19.076,72.8777,"['clothing', 'streaming', 'restaurant', 'pharmacy', 'utilities']",27.490485034176494,15,2344
user_00318,Houston,29.7604,-95.3698,"['clothing', 'utilities', 'restaurant', 'grocery']",40.22544724875941,9,1690
user_00319,Delhi,28.7041,77.1025,"['travel', 'ride_share', 'grocery', 'home_goods', 'gas_station', 'entertainment']",30.62798603757125,15,1807
user_00320,Bengaluru,12.9716,77.5946,"['travel', 'grocery', 'electronics']",35.09987534340711,11,2865
user_00321,London,51.5074,-0.1278,"['grocery', 'restaurant', 'clothing', 'travel', 'entertainment']",47.32762747017748,10,1318
user_00322,New York,40.7128,-74.006,"['home_goods', 'gas_station', 'streaming', 'restaurant']",20.268492567965936,12,695
user_00323,Houston,29.7604,-95.3698,"['utilities', 'travel', 'pharmacy', 'streaming', 'gas_station', 'entertainment']",116.21388916944781,19,2996
user_00324,Los Angeles,34.0522,-118.2437,"['grocery', 'restaurant', 'streaming', 'electronics', 'utilities']",18.10864721912749,13,2508
user_00325,Delhi,28.7041,77.1025,"['grocery', 'utilities', 'clothing', 'ride_share', 'travel']",15.982379471125627,11,1487
user_00326,Delhi,28.7041,77.1025,"['gas_station', 'utilities', 'home_goods', 'streaming', 'restaurant', 'travel']",66.34487554430356,17,1239
user_00327,Houston,29.7604,-95.3698,"['restaurant', 'clothing', 'gas_station']",53.24998997772403,14,2945
user_00328,Chicago,41.8781,-87.6298,"['pharmacy', 'entertainment', 'restaurant', 'home_goods', 'grocery', 'gas_station']",48.15725925534151,15,1504
user_00329,Mumbai,19.076,72.8777,"['gas_station', 'restaurant', 'entertainment']",48.27951282487354,14,1868
user_00330,Delhi,28.7041,77.1025,"['grocery', 'restaurant', 'pharmacy']",32.8730093407472,16,411
user_00331,Bengaluru,12.9716,77.5946,"['grocery', 'clothing', 'streaming', 'home_goods', 'restaurant', 'pharmacy']",19.329788992711787,22,2321
user_00332,Houston,29.7604,-95.3698,"['utilities', 'streaming', 'gas_station', 'home_goods']",34.6564111646074,12,1263
user_00333,Mumbai,19.076,72.8777,"['gas_station', 'restaurant', 'entertainment', 'streaming', 'clothing', 'electronics']",22.058609365272105,12,2013
user_00334,Los Angeles,34.0522,-118.2437,"['clothing', 'electronics', 'ride_share', 'utilities', 'home_goods']",59.44620821645607,9,584
user_00335,Mumbai,19.076,72.8777,"['streaming', 'pharmacy', 'home_goods']",30.318726899768947,14,1379
user_00336,London,51.5074,-0.1278,"['streaming', 'utilities', 'home_goods', 'gas_station', 'clothing']",20.180195080983353,13,2500
user_00337,Houston,29.7604,-95.3698,"['pharmacy', 'gas_station', 'streaming', 'entertainment', 'clothing', 'travel']",27.307694027922008,19,2622
user_00338,London,51.5074,-0.1278,"['pharmacy', 'streaming', 'clothing', 'utilities']",42.42589354121732,13,496
user_00339,Houston,29.7604,-95.3698,"['utilities', 'travel', 'grocery', 'ride_share']",23.61224110192667,19,888
user_00340,London,51.5074,-0.1278,"['entertainment', 'restaurant', 'streaming', 'ride_share', 'gas_station']",20.21991000235152,18,1270
user_00341,Houston,29.7604,-95.3698,"['utilities', 'gas_station', 'streaming', 'home_goods', 'restaurant']",38.329212230873196,15,2479
user_00342,London,51.5074,-0.1278,"['travel', 'entertainment', 'streaming', 'utilities', 'grocery', 'home_goods']",38.35864563396354,13,2903
user_00343,Los Angeles,34.0522,-118.2437,"['electronics', 'utilities', 'pharmacy']",24.430542584297694,10,2680
user_00344,New York,40.7128,-74.006,"['pharmacy', 'streaming', 'restaurant', 'grocery', 'home_goods', 'gas_station']",24.962557860323116,11,2121
user_00345,Houston,29.7604,-95.3698,"['pharmacy', 'streaming', 'ride_share', 'travel', 'gas_station', 'home_goods']",38.06251586995204,8,2007
user_00346,Los Angeles,34.0522,-118.2437,"['streaming', 'restaurant', 'utilities', 'gas_station', 'pharmacy']",13.88972551319022,12,1435
user_00347,London,51.5074,-0.1278,"['travel', 'ride_share', 'pharmacy', 'utilities']",14.232409674166112,9,1824
user_00348,London,51.5074,-0.1278,"['restaurant', 'clothing', 'grocery', 'entertainment', 'home_goods']",21.51893977778838,21,1435
user_00349,Los Angeles,34.0522,-118.2437,"['entertainment', 'electronics', 'travel', 'gas_station']",29.134752597639203,16,685
user_00350,Bengaluru,12.9716,77.5946,"['ride_share', 'electronics', 'streaming', 'gas_station', 'travel', 'pharmacy']",39.906712361518764,18,1800
user_00351,Delhi,28.7041,77.1025,"['entertainment', 'home_goods', 'electronics']",80.25537437476235,15,2455
user_00352,Delhi,28.7041,77.1025,"['grocery', 'electronics', 'utilities', 'clothing', 'restaurant', 'travel']",55.40089638855756,9,2229
user_00353,Chicago,41.8781,-87.6298,"['pharmacy', 'electronics', 'ride_share', 'restaurant', 'clothing']",30.085306066780433,18,2034
user_00354,Bengaluru,12.9716,77.5946,"['home_goods', 'streaming', 'entertainment', 'restaurant', 'pharmacy', 'gas_station']",32.739761107417685,21,1905
user_00355,Chicago,41.8781,-87.6298,"['home_goods', 'entertainment', 'restaurant', 'gas_station', 'pharmacy']",18.146584863531558,9,1007
user_00356,Mumbai,19.076,72.8777,"['gas_station', 'pharmacy', 'entertainment']",32.749644871513695,16,1621
user_00357,Delhi,28.7041,77.1025,"['home_goods', 'streaming', 'utilities', 'gas_station']",27.84921604118244,15,2633
user_00358,Chicago,41.8781,-87.6298,"['ride_share', 'clothing', 'gas_station', 'home_goods']",40.19051956929911,13,1877
user_00359,New York,40.7128,-74.006,"['grocery', 'ride_share', 'gas_station', 'electronics', 'streaming']",20.159213587154056,16,2100
user_00360,London,51.5074,-0.1278,"['utilities', 'ride_share', 'streaming', 'entertainment', 'travel', 'restaurant']",45.22309503935612,9,2345
user_00361,New York,40.7128,-74.006,"['clothing', 'grocery', 'entertainment', 'electronics']",83.06665416981575,16,1212
user_00362,Chicago,41.8781,-87.6298,"['home_goods', 'ride_share', 'travel', 'entertainment', 'restaurant', 'clothing']",31.023466777273903,9,1127
user_00363,Bengaluru,12.9716,77.5946,"['entertainment', 'ride_share', 'travel']",42.14124841107511,11,1771
user_00364,Los Angeles,34.0522,-118.2437,"['clothing', 'grocery', 'ride_share', 'entertainment']",50.1032759925884,13,386
user_00365,London,51.5074,-0.1278,"['electronics', 'entertainment', 'home_goods']",26.030468488564374,19,1466
user_00366,Delhi,28.7041,77.1025,"['home_goods', 'gas_station', 'electronics', 'entertainment']",37.881220542369256,20,273
user_00367,Bengaluru,12.9716,77.5946,"['home_goods', 'travel', 'gas_station', 'pharmacy', 'clothing']",33.366601362024824,12,2375
user_00368,Mumbai,19.076,72.8777,"['gas_station', 'streaming', 'grocery']",35.114201828207094,12,2716
user_00369,Chicago,41.8781,-87.6298,"['electronics', 'gas_station', 'pharmacy', 'entertainment']",20.82583180113581,20,2799
user_00370,Delhi,28.7041,77.1025,"['gas_station', 'home_goods', 'clothing', 'streaming', 'travel', 'electronics']",33.60604980747658,9,2625
user_00371,Los Angeles,34.0522,-118.2437,"['travel', 'clothing', 'pharmacy', 'ride_share', 'entertainment', 'gas_station']",44.647529468866665,17,40
user_00372,Los Angeles,34.0522,-118.2437,"['utilities', 'entertainment', 'pharmacy', 'restaurant', 'streaming', 'travel']",79.09788725957614,14,897
user_00373,London,51.5074,-0.1278,"['pharmacy', 'clothing', 'entertainment', 'travel', 'gas_station']",58.88359303967678,17,2017
user_00374,Bengaluru,12.9716,77.5946,"['grocery', 'restaurant', 'ride_share']",120.53130051446853,8,538
user_00375,Chicago,41.8781,-87.6298,"['ride_share', 'grocery', 'streaming', 'electronics', 'gas_station', 'pharmacy']",20.896704398754423,12,681
user_00376,Mumbai,19.076,72.8777,"['utilities', 'pharmacy', 'clothing']",55.89038613141606,9,1553
user_00377,Chicago,41.8781,-87.6298,"['streaming', 'utilities', 'clothing']",36.96624516607211,19,2894
user_00378,Houston,29.7604,-95.3698,"['utilities', 'restaurant', 'entertainment', 'grocery', 'electronics', 'ride_share']",123.2089580536627,9,573
user_00379,Houston,29.7604,-95.3698,"['grocery', 'entertainment', 'pharmacy', 'restaurant', 'streaming', 'home_goods']",20.389519702906036,10,1986
user_00380,Los Angeles,34.0522,-118.2437,"['streaming', 'restaurant', 'utilities', 'home_goods']",20.008694311979887,13,1535
user_00381,Mumbai,19.076,72.8777,"['streaming', 'gas_station', 'utilities', 'restaurant']",23.112287736244905,16,2337
user_00382,New York,40.7128,-74.006,"['ride_share', 'pharmacy', 'electronics', 'gas_station']",9.25961587312829,22,1716
user_00383,London,51.5074,-0.1278,"['restaurant', 'entertainment', 'gas_station', 'utilities']",24.156342789258662,17,1602
user_00384,Bengaluru,12.9716,77.5946,"['pharmacy', 'gas_station', 'electronics', 'clothing', 'restaurant', 'ride_share']",20.99995727227499,16,2491
user_00385,Mumbai,19.076,72.8777,"['utilities', 'clothing', 'electronics']",36.242638031375606,16,2515
user_00386,Houston,29.7604,-95.3698,"['clothing', 'utilities', 'grocery', 'electronics', 'ride_share', 'travel']",40.652225626981554,9,1017
user_00387,London,51.5074,-0.1278,"['travel', 'grocery', 'pharmacy']",102.07445556646319,22,1326
user_00388,Chicago,41.8781,-87.6298,"['home_goods', 'streaming', 'pharmacy', 'travel', 'gas_station', 'utilities']",58.571855691574754,15,328
user_00389,New York,40.7128,-74.006,"['grocery', 'clothing', 'electronics']",23.426264479975885,8,277
user_00390,Delhi,28.7041,77.1025,"['utilities', 'travel', 'streaming', 'home_goods', 'entertainment']",19.316336664968773,9,2653
user_00391,Chicago,41.8781,-87.6298,"['restaurant', 'clothing', 'entertainment', 'travel', 'electronics']",44.48497549798783,20,666
user_00392,Bengaluru,12.9716,77.5946,"['home_goods', 'utilities', 'restaurant', 'clothing', 'streaming', 'pharmacy']",14.997148391371152,21,1007
user_00393,New York,40.7128,-74.006,"['restaurant', 'streaming', 'entertainment', 'ride_share']",99.37248450656332,17,2523
user_00394,New York,40.7128,-74.006,"['utilities', 'entertainment', 'gas_station', 'restaurant', 'grocery']",67.19938343635502,19,592
user_00395,New York,40.7128,-74.006,"['ride_share', 'pharmacy', 'travel', 'home_goods']",24.990471413065332,20,2982
user_00396,Mumbai,19.076,72.8777,"['pharmacy', 'gas_station', 'clothing', 'restaurant']",11.84752852509265,20,150
user_00397,Bengaluru,12.9716,77.5946,"['clothing', 'travel', 'restaurant', 'entertainment', 'home_goods', 'electronics']",74.61364687788601,15,2122
user_00398,Bengaluru,12.9716,77.5946,"['ride_share', 'home_goods', 'gas_station']",30.91606936333304,13,674
user_00399,Mumbai,19.076,72.8777,"['home_goods', 'utilities', 'restaurant']",69.594795495721,11,2114
user_00400,New York,40.7128,-74.006,"['grocery', 'electronics', 'entertainment']",12.722135190628512,15,1520
user_00401,Delhi,28.7041,77.1025,"['gas_station', 'grocery', 'travel', 'streaming']",23.112532115176034,11,1348
user_00402,Houston,29.7604,-95.3698,"['entertainment', 'pharmacy', 'clothing', 'restaurant', 'utilities', 'grocery']",33.219804522327316,16,2787
user_00403,New York,40.7128,-74.006,"['electronics', 'travel', 'grocery', 'streaming']",34.0622031069366,9,1935
user_00404,Mumbai,19.076,72.8777,"['pharmacy', 'restaurant', 'travel', 'ride_share', 'grocery']",25.278663932545737,13,851
user_00405,Mumbai,19.076,72.8777,"['entertainment', 'home_goods', 'electronics', 'ride_share', 'pharmacy']",48.12058073019746,17,2050
user_00406,Houston,29.7604,-95.3698,"['gas_station', 'grocery', 'streaming', 'utilities']",17.451537303161412,11,2248
user_00407,Bengaluru,12.9716,77.5946,"['pharmacy', 'grocery', 'streaming']",30.40394315319055,21,1289
user_00408,Los Angeles,34.0522,-118.2437,"['travel', 'electronics', 'streaming', 'ride_share']",35.59401048953005,8,613
user_00409,Mumbai,19.076,72.8777,"['grocery', 'electronics', 'travel']",45.090126612999505,14,2900
user_00410,Bengaluru,12.9716,77.5946,"['entertainment', 'restaurant', 'home_goods', 'utilities', 'gas_station', 'pharmacy']",50.752908511611494,21,1645
user_00411,Los Angeles,34.0522,-118.2437,"['streaming', 'utilities', 'gas_station']",16.864566176790284,11,1224
user_00412,Mumbai,19.076,72.8777,"['streaming', 'pharmacy', 'utilities', 'ride_share', 'clothing']",13.190956716335124,11,335
user_00413,Houston,29.7604,-95.3698,"['home_goods', 'restaurant', 'gas_station', 'utilities']",71.27930929847507,10,1871
user_00414,London,51.5074,-0.1278,"['streaming', 'restaurant', 'travel', 'pharmacy', 'electronics']",40.42257464247569,15,1292
user_00415,London,51.5074,-0.1278,"['restaurant', 'entertainment', 'gas_station', 'clothing', 'grocery']",21.134527512221474,11,1372
user_00416,Chicago,41.8781,-87.6298,"['entertainment', 'electronics', 'pharmacy']",83.98944912617691,14,2133
user_00417,New York,40.7128,-74.006,"['clothing', 'gas_station', 'grocery', 'streaming', 'ride_share']",35.49545927577087,16,2283
user_00418,Houston,29.7604,-95.3698,"['ride_share', 'restaurant', 'gas_station']",67.19362053032667,9,78
user_00419,New York,40.7128,-74.006,"['gas_station', 'electronics', 'streaming', 'pharmacy']",34.48453935116423,18,2611
user_00420,Los Angeles,34.0522,-118.2437,"['restaurant', 'grocery', 'entertainment', 'electronics', 'ride_share']",114.02853851649502,20,557
user_00421,Los Angeles,34.0522,-118.2437,"['restaurant', 'grocery', 'ride_share', 'utilities', 'gas_station']",94.93614478729684,22,2380
user_00422,Delhi,28.7041,77.1025,"['ride_share', 'grocery', 'streaming', 'home_goods', 'gas_station', 'entertainment']",28.520453909863527,11,796
user_00423,Mumbai,19.076,72.8777,"['ride_share', 'gas_station', 'grocery', 'electronics', 'clothing']",59.31976588238895,15,1717
user_00424,London,51.5074,-0.1278,"['restaurant', 'clothing', 'streaming']",48.77537475156399,10,1747
user_00425,Houston,29.7604,-95.3698,"['utilities', 'travel', 'grocery', 'streaming']",75.27732303375697,20,2951
user_00426,Bengaluru,12.9716,77.5946,"['travel', 'ride_share', 'pharmacy', 'entertainment', 'home_goods', 'electronics']",18.560690376054104,12,766
user_00427,New York,40.7128,-74.006,"['home_goods', 'electronics', 'grocery', 'clothing', 'entertainment']",49.98039737218069,20,1962
user_00428,Bengaluru,12.9716,77.5946,"['gas_station', 'restaurant', 'electronics', 'home_goods']",62.49300885150073,12,2215
user_00429,New York,40.7128,-74.006,"['home_goods', 'streaming', 'pharmacy', 'gas_station']",11.527740040178172,10,998
user_00430,Bengaluru,12.9716,77.5946,"['home_goods', 'grocery', 'pharmacy', 'gas_station', 'electronics']",16.281750712256525,21,2046
user_00431,Mumbai,19.076,72.8777,"['ride_share', 'grocery', 'restaurant', 'utilities']",9.742138902032542,11,2494
user_00432,Houston,29.7604,-95.3698,"['travel', 'ride_share', 'grocery']",28.172769738579778,13,2545
user_00433,Houston,29.7604,-95.3698,"['pharmacy', 'gas_station', 'entertainment', 'grocery']",50.93372885325141,8,635
user_00434,Chicago,41.8781,-87.6298,"['travel', 'pharmacy', 'restaurant']",81.56614052071244,13,2915
user_00435,Delhi,28.7041,77.1025,"['pharmacy', 'clothing', 'entertainment']",34.62087653769788,10,675
user_00436,Delhi,28.7041,77.1025,"['utilities', 'pharmacy', 'gas_station', 'travel', 'entertainment', 'restaurant']",87.98526236629851,18,2442
user_00437,Chicago,41.8781,-87.6298,"['clothing', 'entertainment', 'gas_station', 'home_goods', 'grocery', 'pharmacy']",14.467997265276457,17,1633
