transaction_id,user_id,timestamp,amount,merchant_category,latitude,longitude,card_age_days_at_tx,channel,device_id,auth_confidence,dispute_filed,dispute_narrative_similarity,otp_override,is_fraud,attack_type
bbd9320d-9bd0-49bc-b54d-f321e062d597,user_00142,2026-06-11 19:09:00,38.53,home_goods,12.979,77.6354,2327,call_center,dev_afe0ad1d,0.8673,0,0.0,0,0,none
73915c4f-2472-4733-9d0e-a7cec54bc233,user_00463,2026-06-11 19:09:00,66.07,electronics,41.9244,-87.5189,689,pos,dev_3f5d7ec1,0.9928,0,0.0,0,0,none
b26369bb-cd79-47de-bf4d-60a062e0da6a,user_00390,2026-06-11 19:10:00,16.31,utilities,40.8136,-74.0317,503,pos,dev_05ccd421,0.9181,0,0.0,0,0,none
fab0209d-f6ff-44e8-a173-8c4ad5420776,user_00022,2026-06-11 19:13:00,19.84,ride_share,51.4748,-0.0447,1967,ecom,dev_65823c3a,0.9836,0,0.0,0,0,none
3719e25e-2bf5-4406-8a26-dd7c7bc46cc1,user_00454,2026-06-11 19:16:00,40.41,ride_share,12.8985,77.529,2966,pos,dev_dc68d481,0.9988,0,0.0,0,0,none
2e9323e9-ee46-4730-8e21-d64d01a7adf6,user_00257,2026-06-11 19:18:00,27.06,grocery,41.8342,-87.5388,2810,ecom,dev_9a05e199,0.9615,0,0.0,0,0,none
cb741cf2-8ad3-4bb1-b227-a28f4e91fb39,user_00153,2026-06-11 19:22:00,40.82,electronics,12.9868,77.5251,1670,ecom,dev_2da180c9,0.874,0,0.0,0,0,none
c9573bb5-3d79-40f5-b7e4-d7d4c1e3208e,user_00305,2026-06-11 19:23:00,30.84,grocery,29.683,-95.3577,2912,ecom,dev_c8b8df67,0.9321,0,0.0,0,0,none
2d8b984a-7fc0-462e-b862-d00d716b3fb1,user_00454,2026-06-11 19:25:00,13.39,grocery,12.9389,77.7006,2966,pos,dev_549a2ed7,0.9156,0,0.0,0,0,none
2f594dff-208d-4582-8d3a-2c620acefb9c,user_00110,2026-06-11 19:27:00,14.92,ride_share,28.7986,77.1031,1070,pos,dev_14786900,0.8816,0,0.0,0,0,none
99734b91-9075-4f98-a9c3-1ea2ce2f329c,user_00497,2026-06-11 19:28:00,22.1,entertainment,41.8701,-87.6083,2027,ecom,dev_c35abb44,0.9393,0,0.0,0,0,none
b301e386-c912-4afb-b7d9-1014ebb6dbf3,user_00315,2026-06-11 19:29:00,21.36,streaming,51.5167,-0.1772,1106,pos,dev_20a35df5,0.9419,0,0.0,0,0,none
e786af4f-5880-4f37-bc47-5fea636da400,user_00296,2026-06-11 19:33:00,67.47,streaming,51.5958,-0.0679,2229,ecom,dev_5624dcf5,0.9881,0,0.0,0,0,none
7d0095b9-8e84-4ed1-a3e3-0da146c63b40,user_00402,2026-06-11 19:41:00,29.81,entertainment,28.6895,77.101,1387,pos,dev_1b1b7ce1,0.8912,0,0.0,0,0,none
4ad40ebd-7481-4f0c-90fa-9d07dbe1b625,user_00323,2026-06-11 19:45:00,196.71,home_goods,12.9988,77.5797,2825,pos,dev_30bbdd27,0.9966,0,0.0,0,0,none
6c003d62-a8a5-4320-b4d4-51a0057e2335,user_00454,2026-06-11 19:45:00,7.7,grocery,12.9943,77.6139,2966,ecom,dev_dc68d481,0.87,0,0.0,0,0,none
ee77de55-7848-4e73-9a88-1a7bc6298240,user_00098,2026-06-11 19:47:00,52.46,ride_share,40.7301,-74.0188,2965,pos,dev_ad7c838a,0.924,0,0.0,0,0,none
be5cbadc-7865-4c11-8764-7918726d8e98,user_00441,2026-06-11 19:48:00,36.84,grocery,13.0202,77.5841,2680,ecom,dev_591a6a8d,0.9801,0,0.0,0,0,none
bd038e1d-e170-49bf-bf5e-8ac780039c4f,user_00348,2026-06-11 19:55:00,30.61,entertainment,28.7132,77.165,349,ecom,dev_25d6fbdd,0.9191,0,0.0,0,0,none
817fd08c-5dcb-4936-b49f-1ddedc36d334,user_00136,2026-06-11 19:55:00,20.27,streaming,34.1456,-118.3031,1887,pos,dev_61a1539d,0.9213,0,0.0,0,0,none
bc166ba6-5255-4be1-9220-a538b0deb81e,user_00293,2026-06-11 20:07:00,51.66,streaming,12.9866,77.5353,2283,ecom,dev_6742cfd4,0.8624,0,0.0,0,0,none
56898f39-5f59-490e-996a-cd23ae136e61,user_00408,2026-06-11 20:09:00,168.81,travel,12.9752,77.6612,537,pos,dev_33322ccd,0.8921,0,0.0,0,0,none
b4f45d38-40d5-40a8-b198-4eef168795d1,user_00283,2026-06-11 20:11:00,7.2,utilities,19.1017,72.8518,2945,ecom,dev_a59ebc8d,0.8963,0,0.0,0,0,none
b164a691-2f60-40d0-8368-c7cf0136954e,user_00412,2026-06-11 20:18:00,11.56,gas_station,40.6736,-73.9809,2935,pos,dev_69f5c400,0.916,0,0.0,0,0,none
a9b1f686-29f9-471f-a6c4-0c8dd3ea7cf1,user_00228,2026-06-11 20:37:00,54.7,restaurant,19.1561,72.9494,1080,pos,dev_d7df583a,0.9261,0,0.0,0,0,none
c312304f-bdba-4cc4-9eef-f69d65bbf675,user_00404,2026-06-11 20:38:00,11.1,clothing,19.0422,72.7991,1844,pos,dev_2d498b5f,0.9988,0,0.0,0,0,none
eba61a85-7784-48c8-a486-f3688b93c752,user_00026,2026-06-11 20:38:00,17.43,travel,34.1617,-118.2408,998,ecom,dev_0039fbe5,0.9624,0,0.0,0,0,none
12729593-c1ad-4687-a197-eaf4e606ad8e,user_00011,2026-06-11 20:38:00,24.13,gas_station,51.4356,-0.1003,2817,pos,dev_0442becf,0.9282,0,0.0,0,0,none
1fe1669e-f834-4ed2-8b53-b0df43c5899a,user_00167,2026-06-11 20:39:00,104.19,travel,41.9163,-87.6822,1409,ecom,dev_f5534174,0.9383,0,0.0,0,0,none
10ae8d3c-b9e4-4ffd-a58a-da7019d8d41d,user_00181,2026-06-11 20:40:00,22.01,home_goods,34.0751,-118.203,2834,ecom,dev_fc46f6c4,0.9017,0,0.0,0,0,none
bc57e338-4794-4e21-8e9f-5f2458632d48,user_00319,2026-06-11 20:44:00,42.82,entertainment,40.8082,-73.9713,1043,pos,dev_85de9276,0.8757,0,0.0,0,0,none
e4bfa608-2145-46f8-995c-fdfefd326f8d,user_00123,2026-06-11 20:48:00,12.85,travel,41.864,-87.7007,2034,pos,dev_cbfcc098,0.9615,0,0.0,0,0,none
7c584814-eb85-4deb-a200-a55b3f0c2f44,user_00400,2026-06-11 20:50:00,44.17,utilities,41.9448,-87.5891,443,pos,dev_c6e2639b,0.8709,0,0.0,0,0,none
afd9b57a-3a61-4f40-8331-89f87e96c3ba,user_00276,2026-06-11 20:57:00,63.18,restaurant,40.6462,-73.9589,2193,ecom,dev_b81a592c,0.9775,0,0.0,0,0,none
54d6c71a-062f-4850-88c5-7083a9aa3681,user_00302,2026-06-11 20:57:00,45.15,restaurant,33.9895,-118.2715,1029,pos,dev_57513b83,0.9413,0,0.0,0,0,none
576f61ec-d45e-4016-a9f5-a7e0c2c2111e,user_00303,2026-06-11 21:03:00,83.52,pharmacy,41.9324,-87.7156,1689,ecom,dev_2e6f9816,0.8837,0,0.0,0,0,none
a7bfc88a-4a33-4c36-961c-d11137cb01ce,user_00488,2026-06-11 21:04:00,72.18,electronics,51.4844,-0.121,822,ecom,dev_dc0bb08a,0.8866,0,0.0,0,0,none
d50909e3-3fc3-4e3a-83d3-ae6980746b44,user_00070,2026-06-11 21:05:00,55.46,streaming,40.6545,-74.0402,1750,pos,dev_690f9c55,0.9504,0,0.0,0,0,none
329336e8-1dbc-4880-9548-6856c5772251,user_00419,2026-06-11 21:06:00,54.74,clothing,51.4433,-0.0538,395,ecom,dev_dcb900c0,0.8889,0,0.0,0,0,none
907cadea-76f4-483f-be6f-48f3291eb5a5,user_00069,2026-06-11 21:07:00,20.09,clothing,29.7825,-95.3737,2348,pos,dev_e22731bb,0.958,0,0.0,0,0,none
96831bb1-ce49-4346-aa02-d1cc9cb269de,user_00206,2026-06-11 21:11:00,36.11,utilities,51.5347,-0.1519,275,pos,dev_5efc68bd,0.8637,0,0.0,0,0,none
d6f13e54-ea2b-44a0-8edd-704f1ca681f2,user_00442,2026-06-11 21:19:00,12.22,ride_share,41.9018,-87.6456,1433,pos,dev_28358bbb,0.8741,1,0.0253,0,0,none
2c3a02b7-09ec-4e09-84da-04459f7212ed,user_00316,2026-06-11 21:21:00,82.72,ride_share,12.9087,77.6539,2438,pos,dev_a24d9ba8,0.9123,0,0.0,0,0,none
583f9f44-4dce-42f6-8949-49e29e50d066,user_00026,2026-06-11 21:21:00,11.17,travel,34.095,-118.265,998,ecom,dev_0039fbe5,0.9036,0,0.0,0,0,none
bde627f0-47dc-46ee-8c9f-6ca660995364,user_00372,2026-06-11 21:22:00,83.06,utilities,29.7044,-95.4023,2453,app_biometric,dev_35908abd,0.9594,0,0.0,0,0,none
1be524f4-6873-4ae7-bb17-df93fe43ea5e,user_00183,2026-06-11 21:26:00,47.36,pharmacy,29.7246,-95.3293,2254,pos,dev_b55d341a,0.9753,0,0.0,0,0,none
b16107b4-f7f2-4303-b67a-86c567486fba,user_00091,2026-06-11 21:26:00,21.59,pharmacy,40.7588,-74.0146,2386,pos,dev_b6ef4d9a,0.938,0,0.0,0,0,none
e87443d8-2e10-4ddd-bf18-c712dd60d6d3,user_00361,2026-06-11 21:27:00,86.49,travel,13.0425,77.5473,1882,pos,dev_40558972,0.869,0,0.0,0,0,none
1c50b8b2-bac5-4e11-a670-b77845766a08,user_00194,2026-06-11 21:33:00,23.04,gas_station,29.8159,-95.3769,2951,ecom,dev_bc5fd051,0.9681,0,0.0,0,0,none
4710c241-68be-47e7-bb4f-68fc2632d28a,user_00156,2026-06-11 21:39:00,101.5,utilities,41.9458,-87.5561,2339,ecom,dev_1af9dc4b,0.8784,0,0.0,0,0,none
246ab71b-f0b0-41f9-ba28-bbea99f4f889,user_00393,2026-06-11 21:44:00,43.73,restaurant,19.1034,72.9401,1438,pos,dev_7fa1aba2,0.9462,0,0.0,0,0,none
75bde97f-903c-4369-b06e-24784059cc0f,user_00070,2026-06-11 21:54:00,29.49,pharmacy,40.7137,-73.9491,1750,pos,dev_690f9c55,0.9337,0,0.0,0,0,none
2a71ea7c-06ef-4968-b3a6-4a2a60938231,user_00245,2026-06-11 22:00:00,41.23,pharmacy,41.8733,-87.6168,2418,pos,dev_c2137fde,0.9034,0,0.0,0,0,none
01d2cca8-50de-4871-a278-19bef5ab4d68,user_00251,2026-06-11 22:07:00,94.58,travel,33.9565,-118.2723,44,pos,dev_9545f102,0.8619,0,0.0,0,0,none
75a6407d-636e-485c-ac25-e6b31b390039,user_00477,2026-06-11 22:08:00,51.81,utilities,40.6863,-73.9654,455,ecom,dev_fa64d1f5,0.9283,0,0.0,0,0,none
34fa4053-a7f6-4c68-b640-305df65753f4,user_00233,2026-06-11 22:13:00,15.4,gas_station,29.755,-95.3273,1656,ecom,dev_e5901260,0.8824,0,0.0,0,0,none
ccd25e51-7cac-482c-b576-94cbe14d6f66,user_00341,2026-06-11 22:14:00,88.71,entertainment,34.062,-118.2488,1809,ecom,dev_2d4f8dd5,0.8871,0,0.0,0,0,none
19629417-5b29-4805-9767-6f77256ad8bb,user_00390,2026-06-11 22:15:00,9.18,gas_station,40.7975,-74.0741,503,pos,dev_6e484ec1,0.8887,0,0.0,0,0,none
45bd250c-2b2d-42bb-94ba-cd79f01fd1d1,user_00026,2026-06-11 22:21:00,13.58,utilities,34.0406,-118.272,998,pos,dev_f904d69c,0.9179,0,0.0,0,0,none
c0889d5e-5d7c-424a-8f16-dea20edc2655,user_00397,2026-06-11 22:22:00,88.4,streaming,41.815,-87.6076,2599,ecom,dev_264c6829,0.9531,0,0.0,0,0,none
0de0fa24-fd1a-4129-b7ba-055dd4550955,user_00103,2026-06-11 22:27:00,24.88,gas_station,51.5066,-0.07,441,call_center,dev_b2945f0b,0.8782,0,0.0,0,0,none
162debf2-ac68-4ab1-aee6-712157e2c851,user_00142,2026-06-11 22:38:00,10.89,clothing,12.973,77.7327,2327,ecom,dev_f05c4af5,0.928,0,0.0,0,0,none
fde2e34d-1a27-4410-a520-1128dbacb188,user_00018,2026-06-11 22:41:00,29.65,travel,51.4744,-0.1064,2238,app_biometric,dev_30a42000,0.9461,0,0.0,0,0,none
ed5ccb86-ad20-4e36-b4a2-447acbb544f8,user_00181,2026-06-11 22:53:00,15.6,pharmacy,34.1581,-118.2308,2834,app_biometric,dev_fc46f6c4,0.9973,0,0.0,0,0,none
a0298cb3-b70d-4fe3-b8b8-466023a6adf7,user_00183,2026-06-11 22:56:00,28.55,clothing,29.7816,-95.3235,2254,ecom,dev_92efc647,0.861,0,0.0,0,0,none
5029c71b-a409-4e53-9b97-97500ab7e77c,user_00443,2026-06-11 22:56:00,62.08,entertainment,41.8313,-87.6357,1609,pos,dev_3179afdf,0.9062,0,0.0,0,0,none
f7798379-1f62-4a84-961a-65951ce798d6,user_00477,2026-06-11 23:01:00,74.71,electronics,40.6912,-74.0289,455,pos,dev_459f501d,0.9188,0,0.0,0,0,none
ca92e8f6-85f0-4b40-9efb-8e1be8330b49,user_00058,2026-06-11 23:14:00,15.28,electronics,13.0102,77.6075,655,pos,dev_742c3b37,0.9472,0,0.0,0,0,none
8f8df295-3e05-4143-b747-bb091e9ca6c3,user_00232,2026-06-11 23:14:00,28.57,clothing,51.5462,-0.0838,396,pos,dev_47486837,0.9661,0,0.0,0,0,none
b29ef97d-b781-4811-b773-2a710ff6fb58,user_00223,2026-06-11 23:19:00,6.4,travel,28.5937,77.0632,285,call_center,dev_5d952cbf,0.9866,0,0.0,0,0,none
6c481c56-7211-42ed-833f-4c36abc3f7fb,user_00136,2026-06-11 23:19:00,12.59,entertainment,34.0518,-118.2631,1887,ecom,dev_61a1539d,0.9223,0,0.0,0,0,none
1f610383-b2cc-497b-85e5-cbb07ad13007,user_00069,2026-06-11 23:20:00,38.69,home_goods,29.7781,-95.3763,2348,pos,dev_e22731bb,0.9108,0,0.0,0,0,none
c572c296-4d23-4d9f-aade-2de69f8bc899,user_00070,2026-06-11 23:25:00,39.59,pharmacy,40.6961,-73.9643,1750,ecom,dev_81d8e1dd,0.9692,0,0.0,0,0,none
40e8f8b5-5d89-4bf2-a8c6-29a1b25bad46,user_00215,2026-06-11 23:25:00,84.14,streaming,19.1861,72.8599,2582,ecom,dev_4f30589b,0.8653,0,0.0,0,0,none
0480b5b5-ce18-43cd-8853-f9295d4a312d,user_00248,2026-06-11 23:27:00,97.76,home_goods,40.6654,-73.9813,291,pos,dev_ee92af19,0.9209,0,0.0,0,0,none
b8e9a0ec-664a-402c-a000-5bbd759cecb7,user_00124,2026-06-11 23:27:00,47.64,pharmacy,28.7185,77.1054,1515,pos,dev_5fd7c143,0.9233,0,0.0,0,0,none
3943b64f-e2de-4bd9-aab7-f57f416e79b7,user_00499,2026-06-11 23:28:00,25.48,grocery,12.96,77.6394,1108,pos,dev_a9297cf5,0.8939,0,0.0,0,0,none
8c02b188-9876-440e-b6bf-ee057e2d9880,user_00233,2026-06-11 23:32:00,63.45,gas_station,29.7008,-95.337,1656,pos,dev_c64e0201,0.9259,0,0.0,0,0,none
fa14dd58-f7a0-4025-9638-4b526caca16b,user_00215,2026-06-11 23:36:00,65.89,streaming,19.032,72.8078,2582,pos,dev_28832ad8,0.9402,0,0.0,0,0,none
f4847dcd-cf4a-4a76-85d5-24fddb4a0db0,user_00162,2026-06-11 23:42:00,190.74,clothing,51.4647,-0.172,1415,ecom,dev_07b985a4,0.9406,0,0.0,0,0,none
fc819d91-106a-4ca2-a573-99b14a5b5c78,user_00031,2026-06-11 23:44:00,119.96,restaurant,29.7016,-95.3451,1098,pos,dev_66b12b9a,0.9097,0,0.0,0,0,none
f03417aa-9ef3-4277-85c9-f058f1911e63,user_00011,2026-06-11 23:47:00,15.14,restaurant,51.5288,-0.1856,2817,ecom,dev_336454dd,0.9514,0,0.0,0,0,none
722a5202-9ebf-4b32-80c7-8f8c592b4d91,user_00341,2026-06-11 23:52:00,33.18,grocery,34.0679,-118.2086,1809,pos,dev_2d4f8dd5,0.8601,0,0.0,0,0,none
05db4e1d-06d8-42f8-8511-412ed398588b,user_00447,2026-06-12 02:39:00,6.41,restaurant,34.026,-118.2611,2665,app_biometric,dev_581c6687,0.9622,0,0.0,0,0,none
a8800aee-0d0b-4bb1-a0b5-94afb3a8e3ad,user_00405,2026-06-12 03:31:00,70.78,restaurant,13.029,77.5076,1697,ecom,dev_a7fd5feb,0.8827,0,0.0,0,0,none
8525c6a4-edfd-4f30-9f01-729e070cd8a4,user_00346,2026-06-12 03:35:00,6.09,gas_station,41.8397,-87.6706,80,app_biometric,dev_15390eda,0.9695,0,0.0,0,0,none
dddb26bd-31f6-450b-9796-1ac87ade2934,user_00083,2026-06-12 03:46:00,37.73,entertainment,34.0152,-118.1678,1046,pos,dev_a9331fdd,0.9043,0,0.0,0,0,none
2e8053cf-80eb-4954-b4ce-b305df7c26c7,user_00324,2026-06-12 04:24:00,14.66,ride_share,40.6509,-73.9045,677,ecom,dev_a7b331bd,0.8678,0,0.0,0,0,none
f61cd554-a841-48d4-a8aa-83bd1f14e555,user_00345,2026-06-12 04:54:00,29.94,entertainment,19.094,72.8538,2076,pos,dev_6c580dfb,0.9301,0,0.0,0,0,none
a6e31052-9351-4e09-a1e9-5cb081511608,user_00403,2026-06-12 05:01:00,60.16,entertainment,29.8618,-95.3394,1413,ecom,dev_4c236d0a,0.9116,0,0.0,0,0,none
bed0f987-f3f3-4762-9753-b7f76ae4a750,user_00270,2026-06-12 05:23:00,147.2,electronics,41.8962,-87.5823,2560,ecom,dev_3fcffad0,0.9783,0,0.0,0,0,none
7e80baca-a9ab-4bef-a202-5b6c7c1d58d9,user_00285,2026-06-12 05:49:00,18.61,ride_share,33.997,-118.2297,137,pos,dev_f81448fb,0.8945,0,0.0,0,0,none
598424df-84e9-4c2c-9ae3-85d47f1d4531,user_00399,2026-06-12 06:07:00,47.68,entertainment,51.4417,-0.0942,1727,ecom,dev_3dde4bff,0.9537,0,0.0,0,0,none
1ca521e7-4a36-4660-b346-42cf78b713b5,user_00410,2026-06-12 06:08:00,58.5,grocery,12.9786,77.6309,697,pos,dev_1d3cef25,0.9389,0,0.0,0,0,none
a388195e-4b43-4a0c-85fe-47c5005f07b0,user_00417,2026-06-12 06:08:00,31.93,grocery,51.4292,-0.1129,2951,pos,dev_b32717ce,0.9126,0,0.0,0,0,none
1dd8d522-9142-43c3-bcba-b9589526ce52,user_00109,2026-06-12 06:12:00,18.98,electronics,28.697,77.0382,353,pos,dev_b2345e56,0.8753,0,0.0,0,0,none
6820bda8-891f-4b19-9c8d-69f9a61e4ab5,user_00143,2026-06-12 06:12:00,59.02,home_goods,40.7764,-74.0092,773,pos,dev_de51fe00,0.8746,0,0.0,0,0,none
14908061-d67f-41ac-aa5f-4619ed713825,user_00383,2026-06-12 06:14:00,13.05,utilities,51.4621,-0.1274,1993,app_biometric,dev_4b660008,0.9936,0,0.0,0,0,none
2bba2e31-e341-4e92-bdee-4f81f1c2b573,user_00478,2026-06-12 06:18:00,250.92,restaurant,29.7792,-95.4437,388,call_center,dev_02969c57,0.9195,0,0.0,0,0,none
474ee24f-57b3-4bbf-bad9-af9eb4ac0035,user_00462,2026-06-12 06:23:00,9.88,travel,51.4463,-0.1916,1590,pos,dev_68bf62d7,0.9933,0,0.0,0,0,none
87a3f223-e084-4596-b93e-94ce0ad2ff24,user_00383,2026-06-12 06:27:00,36.05,utilities,51.4931,-0.0789,1993,pos,dev_3a2a1c77,0.861,0,0.0,0,0,none
6336fafd-c7dc-4cc7-b43a-08028276a90f,user_00431,2026-06-12 06:27:00,11.72,home_goods,41.8381,-87.5516,1531,ecom,dev_31e42996,0.8654,0,0.0,0,0,none
bfd57761-106f-4f35-a58b-7bc19a27cb80,user_00318,2026-06-12 06:45:00,39.1,utilities,19.1056,72.8424,1715,ecom,dev_3395bfaa,0.9046,0,0.0,0,0,none
fc422bda-b440-40a7-98fd-b426957b4cd9,user_00275,2026-06-12 07:02:00,35.74,entertainment,40.7035,-74.0244,2638,pos,dev_93abcd93,0.9329,0,0.0,0,0,none
0a3e424c-7229-4671-8200-c117f81166a8,user_00379,2026-06-12 07:05:00,21.91,home_goods,19.1171,72.8847,2497,pos,dev_cae79828,0.9331,0,0.0,0,0,none
428afe2c-aa0a-474c-83f8-61589a2dffa4,user_00083,2026-06-12 07:21:00,22.15,entertainment,34.002,-118.3109,1046,ecom,dev_60b3e9b1,0.8969,0,0.0,0,0,none
7b3882ff-db41-4b04-aef8-8d18986fe00a,user_00410,2026-06-12 07:21:00,52.34,gas_station,12.9662,77.5717,697,pos,dev_6bc90c5f,0.9125,0,0.0,0,0,none
973c373e-bfaa-485b-9861-ae9d331554be,user_00455,2026-06-12 07:25:00,27.39,electronics,28.6272,77.0953,1639,pos,dev_e27fb046,0.9457,0,0.0,0,0,none
b6668c3b-c201-4e11-8e1d-1c743dad1b57,user_00238,2026-06-12 07:32:00,24.08,home_goods,34.0673,-118.2354,1098,pos,dev_cc1c807c,0.8695,0,0.0,0,0,none
b727d202-17cd-4e4c-980f-f09f10af86fe,user_00028,2026-06-12 07:33:00,16.73,clothing,19.0993,72.8685,269,pos,dev_4b4e4cc2,0.9071,0,0.0,0,0,none
72e9a405-2e77-4f06-99b8-abbfc91f3199,user_00138,2026-06-12 07:35:00,72.59,entertainment,51.4196,-0.1351,1556,pos,dev_fb67292a,0.9562,0,0.0,0,0,none
5fc96d70-09da-44da-80ef-f6c44593c3c0,user_00447,2026-06-12 07:44:00,16.28,ride_share,34.1371,-118.2627,2665,ecom,dev_581c6687,0.9625,0,0.0,0,0,none
23d4703c-4484-4531-a3c4-beedce268327,user_00270,2026-06-12 07:46:00,63.65,electronics,41.8429,-87.6941,2560,pos,dev_da98d13b,0.9411,0,0.0,0,0,none
e2aabc74-cb93-4d1b-8073-79122824143c,user_00405,2026-06-12 07:56:00,25.59,streaming,12.977,77.5696,1697,pos,dev_899770c9,0.9788,0,0.0,0,0,none
8c1d67f9-f075-493d-989f-a66c8414bfc6,user_00013,2026-06-12 08:00:00,9.05,travel,40.7368,-74.0784,1232,ecom,dev_d5e49fc8,0.9937,0,0.0,0,0,none
dd258a36-e26d-4f7a-8b16-dc027298eaee,user_00088,2026-06-12 08:13:00,17.84,restaurant,29.7775,-95.372,640,pos,dev_4d60506a,0.9509,0,0.0,0,0,none
603fa2d1-8663-40cc-a533-257070ab4aac,user_00067,2026-06-12 08:15:00,54.05,gas_station,13.0834,77.6351,2400,pos,dev_869c19c3,0.9267,0,0.0,1,0,none
3af82d56-a672-4f7d-a4f0-572bf4c58528,user_00222,2026-06-12 08:16:00,28.69,home_goods,29.754,-95.3779,1314,pos,dev_4ffb377c,0.9197,0,0.0,0,0,none
73a18b66-7300-4787-89a8-77e960058697,user_00053,2026-06-12 08:17:00,42.32,utilities,51.5195,-0.1328,2717,ecom,dev_0e1301ed,0.9689,0,0.0,0,0,none
21344db4-e65b-4c3c-92a2-4bad7ae73b41,user_00249,2026-06-12 08:25:00,39.71,clothing,40.7506,-74.0177,584,ecom,dev_9820ec20,0.8764,0,0.0,0,0,none
a9b1bb3c-c2b5-468e-b063-46c75689116c,user_00448,2026-06-12 08:28:00,37.47,ride_share,41.9104,-87.679,236,ecom,dev_b8350023,0.8604,0,0.0,0,0,none
76f891a7-c899-4a7a-9956-a0c0c20aae3b,user_00310,2026-06-12 08:30:00,22.77,gas_station,28.7238,77.0815,796,app_biometric,dev_e6f016c6,0.9525,0,0.0,0,0,none
f2b9e9fb-0514-4655-9411-340aaee12c0b,user_00310,2026-06-12 08:36:00,37.65,electronics,28.6606,77.102,796,ecom,dev_e6f016c6,0.9377,0,0.0,0,0,none
11416b9a-2867-4f19-9bd9-ab9d3cbffcba,user_00030,2026-06-12 08:37:00,13.35,home_goods,41.8614,-87.6414,2363,call_center,dev_656f4a5d,0.8752,0,0.0,0,0,none
be0c5e01-251c-4bb4-81b8-ad9289a4ea4d,user_00349,2026-06-12 08:38:00,58.01,grocery,12.9925,77.6182,2142,pos,dev_48260c68,0.8965,0,0.0,0,0,none
532e029a-70ef-4b13-94f0-b577a1a866bd,user_00471,2026-06-12 08:40:00,9.89,pharmacy,19.1133,72.891,2162,ecom,dev_616020be,0.8758,0,0.0,0,0,none
683f77a4-ade6-4da5-a681-2d46bbbe9992,user_00085,2026-06-12 08:48:00,47.08,grocery,28.683,77.078,2735,ecom,dev_733a7817,0.9979,0,0.0,1,0,none
5005d544-1bb4-4648-8441-ebd9cab95c39,user_00054,2026-06-12 08:54:00,45.73,gas_station,40.6646,-73.964,2313,pos,dev_e399bdb2,0.9899,0,0.0,0,0,none
3d7211af-9bd6-4ed0-94ea-b0085fab376f,user_00005,2026-06-12 08:59:00,35.69,restaurant,13.079,77.5904,983,ecom,dev_454aa7e8,0.8621,0,0.0,0,0,none
95c9ae95-b34b-492a-87b5-bcc219316e86,user_00431,2026-06-12 08:59:00,13.93,entertainment,41.845,-87.6217,1531,pos,dev_31e42996,0.9529,0,0.0,0,0,none
b3907e30-9a6f-4073-b940-2875b0ac362e,user_00343,2026-06-12 09:03:00,20.45,pharmacy,40.7748,-74.0027,1553,pos,dev_bfa6381e,0.9578,0,0.0,0,0,none
2d03dbfc-88cd-4984-b981-43b41e12c789,user_00460,2026-06-12 09:04:00,180.27,home_goods,41.9095,-87.5212,888,ecom,dev_93c2fc26,0.903,0,0.0,0,0,none
d1a3c558-c380-4204-aa08-f53aad30a1de,user_00166,2026-06-12 09:05:00,90.09,clothing,40.5662,-73.9682,593,pos,dev_399b41ff,0.9516,0,0.0,0,0,none
ba3ec72e-1963-4802-be9c-9277c84f4ded,user_00301,2026-06-12 09:14:00,21.17,ride_share,51.4935,-0.1284,213,pos,dev_36279718,0.9773,0,0.0,0,0,none
a98f5b65-a067-4517-98e7-5a2c039c6394,user_00076,2026-06-12 09:14:00,66.1,streaming,51.5246,-0.1192,2749,ecom,dev_8f320721,0.9479,0,0.0,0,0,none
4c381e5e-60ed-4d23-87f9-47bbe686367c,user_00362,2026-06-12 09:15:00,18.99,ride_share,29.6353,-95.4298,282,pos,dev_4c2d9fca,0.9251,0,0.0,0,0,none
1304b26d-d5bd-47a8-b6e2-17d2b96ac3ac,user_00334,2026-06-12 09:25:00,97.71,home_goods,18.9543,72.9316,2676,pos,dev_38b5ea69,0.9328,0,0.0,0,0,none
b8f041ed-4177-401a-ad46-621855eec626,user_00269,2026-06-12 09:26:00,20.21,gas_station,34.1059,-118.1674,2926,app_biometric,dev_1e599f9d,0.9632,0,0.0,0,0,none
0fec5870-7fd7-4064-bc67-5d0526d7be6a,user_00447,2026-06-12 09:30:00,13.38,streaming,34.0189,-118.2638,2665,pos,dev_12c7ab0f,0.8761,0,0.0,0,0,none
0f4ed668-e03e-48fa-8ef3-b256601ebe53,user_00013,2026-06-12 09:30:00,10.9,utilities,40.7225,-74.0411,1232,ecom,dev_d5e49fc8,0.9963,0,0.0,0,0,none
2ebb2a90-d84a-47ba-980b-d574b233e157,user_00249,2026-06-12 09:30:00,33.79,ride_share,40.6785,-74.0628,584,ecom,dev_9820ec20,0.9469,0,0.0,0,0,none
9ced826f-f599-4801-82c1-41ec99ef6495,user_00020,2026-06-12 09:37:00,32.74,electronics,34.0077,-118.2518,2929,pos,dev_3f4d6329,0.8877,0,0.0,0,0,none
7f38f584-4e2c-401e-b180-52948ad7b318,user_00289,2026-06-12 09:39:00,47.9,streaming,28.7275,77.0917,2982,ecom,dev_4aee9cc8,0.9712,0,0.0,0,0,none
ab9ce255-70de-4863-8bbf-a8bfb73774d3,user_00220,2026-06-12 09:39:00,135.97,utilities,12.9414,77.6574,2715,ecom,dev_3fbe6690,0.8644,0,0.0,0,0,none
